Stnr;Dato;RR;TAM;TAN;TAX
25830;10.09.1999;NA;NA;NA;NA
25830;11.09.1999;NA;NA;NA;NA
25830;12.09.1999;NA;NA;NA;NA
25830;13.09.1999;NA;NA;NA;NA
25830;14.09.1999;NA;NA;NA;NA
25830;15.09.1999;NA;NA;NA;NA
25830;16.09.1999;NA;NA;NA;NA
25830;17.09.1999;NA;NA;NA;NA
25830;18.09.1999;NA;NA;NA;NA
25830;19.09.1999;NA;NA;NA;NA
25830;20.09.1999;NA;NA;NA;NA
25830;21.09.1999;NA;NA;NA;NA
25830;22.09.1999;NA;NA;NA;NA
25830;23.09.1999;NA;NA;NA;NA
25830;24.09.1999;NA;NA;NA;NA
25830;25.09.1999;NA;NA;NA;NA
25830;27.09.1999;NA;NA;NA;NA
25830;28.09.1999;NA;NA;NA;NA
25830;29.09.1999;NA;NA;NA;NA
25830;30.09.1999;NA;NA;NA;NA
25830;01.10.1999;NA;NA;NA;NA
25830;02.10.1999;NA;NA;NA;NA
25830;03.10.1999;NA;NA;NA;NA
25830;04.10.1999;NA;NA;NA;NA
25830;05.10.1999;NA;NA;NA;NA
25830;06.10.1999;NA;NA;NA;NA
25830;07.10.1999;NA;NA;NA;NA
25830;08.10.1999;NA;NA;NA;NA
25830;09.10.1999;NA;NA;NA;NA
25830;10.10.1999;NA;NA;NA;NA
25830;11.10.1999;NA;NA;NA;NA
25830;12.10.1999;NA;NA;NA;NA
25830;13.10.1999;NA;NA;NA;NA
25830;14.10.1999;NA;NA;NA;NA
25830;15.10.1999;NA;NA;NA;NA
25830;16.10.1999;NA;NA;NA;NA
25830;17.10.1999;NA;NA;NA;NA
25830;18.10.1999;NA;NA;NA;NA
25830;19.10.1999;NA;NA;NA;NA
25830;20.10.1999;NA;NA;NA;NA
25830;21.10.1999;NA;NA;NA;NA
25830;22.10.1999;NA;NA;NA;NA
25830;23.10.1999;NA;NA;NA;NA
25830;24.10.1999;NA;NA;NA;NA
25830;25.10.1999;NA;NA;NA;NA
25830;26.10.1999;NA;NA;NA;NA
25830;27.10.1999;NA;NA;NA;NA
25830;28.10.1999;NA;NA;NA;NA
25830;29.10.1999;NA;NA;NA;NA
25830;30.10.1999;NA;NA;NA;NA
25830;31.10.1999;NA;NA;NA;NA
25830;01.11.1999;NA;3.1;NA;NA
25830;02.11.1999;NA;-0.7;-1.3;2.9
25830;03.11.1999;NA;NA;NA;NA
25830;04.11.1999;NA;3.3;NA;NA
25830;05.11.1999;NA;1.1;NA;NA
25830;06.11.1999;NA;NA;NA;NA
25830;07.11.1999;NA;NA;NA;NA
25830;08.11.1999;NA;NA;NA;NA
25830;09.11.1999;NA;NA;NA;NA
25830;10.11.1999;NA;NA;NA;NA
25830;11.11.1999;NA;NA;NA;NA
25830;12.11.1999;NA;NA;NA;NA
25830;13.11.1999;NA;NA;NA;NA
25830;14.11.1999;NA;NA;NA;NA
25830;15.11.1999;NA;NA;NA;NA
25830;16.11.1999;NA;NA;NA;NA
25830;17.11.1999;NA;NA;NA;NA
25830;18.11.1999;NA;NA;NA;NA
25830;19.11.1999;NA;NA;NA;NA
25830;20.11.1999;NA;NA;NA;NA
25830;21.11.1999;NA;NA;NA;NA
25830;22.11.1999;NA;NA;NA;NA
25830;23.11.1999;NA;NA;NA;NA
25830;24.11.1999;NA;NA;NA;NA
25830;25.11.1999;NA;NA;NA;NA
25830;26.11.1999;NA;NA;NA;NA
25830;27.11.1999;NA;NA;NA;NA
25830;28.11.1999;NA;NA;NA;NA
25830;29.11.1999;NA;NA;NA;NA
25830;30.11.1999;NA;NA;NA;NA
25830;01.12.1999;NA;NA;NA;NA
25830;02.12.1999;NA;NA;NA;NA
25830;03.12.1999;NA;NA;NA;NA
25830;04.12.1999;NA;NA;NA;NA
25830;05.12.1999;NA;NA;NA;NA
25830;06.12.1999;NA;NA;NA;NA
25830;07.12.1999;NA;NA;NA;NA
25830;08.12.1999;NA;NA;NA;NA
25830;09.12.1999;NA;NA;NA;NA
25830;10.12.1999;NA;NA;NA;NA
25830;11.12.1999;NA;NA;NA;NA
25830;12.12.1999;NA;NA;NA;NA
25830;13.12.1999;NA;NA;NA;NA
25830;14.12.1999;NA;NA;NA;NA
25830;15.12.1999;NA;NA;NA;NA
25830;16.12.1999;NA;NA;NA;NA
25830;17.12.1999;NA;NA;NA;NA
25830;18.12.1999;NA;NA;NA;NA
25830;19.12.1999;NA;NA;NA;NA
25830;20.12.1999;NA;NA;NA;NA
25830;21.12.1999;NA;NA;NA;NA
25830;22.12.1999;NA;NA;NA;NA
25830;23.12.1999;NA;NA;NA;NA
25830;24.12.1999;NA;NA;NA;NA
25830;25.12.1999;NA;NA;NA;NA
25830;26.12.1999;NA;NA;NA;NA
25830;27.12.1999;NA;NA;NA;NA
25830;28.12.1999;NA;NA;NA;NA
25830;29.12.1999;NA;NA;NA;NA
25830;30.12.1999;NA;NA;NA;NA
25830;31.12.1999;NA;NA;NA;NA
25830;01.01.2000;NA;NA;NA;NA
25830;02.01.2000;NA;NA;NA;NA
25830;03.01.2000;NA;NA;NA;NA
25830;04.01.2000;NA;NA;NA;NA
25830;05.01.2000;NA;NA;NA;NA
25830;06.01.2000;NA;NA;NA;NA
25830;07.01.2000;NA;NA;NA;NA
25830;08.01.2000;NA;NA;NA;NA
25830;09.01.2000;NA;NA;NA;NA
25830;10.01.2000;NA;NA;NA;NA
25830;11.01.2000;NA;NA;NA;NA
25830;12.01.2000;NA;NA;NA;NA
25830;13.01.2000;NA;NA;NA;NA
25830;14.01.2000;NA;NA;NA;NA
25830;15.01.2000;NA;NA;NA;NA
25830;16.01.2000;NA;NA;NA;NA
25830;17.01.2000;NA;NA;NA;NA
25830;18.01.2000;NA;NA;NA;NA
25830;19.01.2000;NA;NA;NA;NA
25830;20.01.2000;NA;NA;NA;NA
25830;21.01.2000;NA;NA;NA;NA
25830;22.01.2000;NA;NA;NA;NA
25830;23.01.2000;NA;NA;NA;NA
25830;24.01.2000;NA;NA;NA;NA
25830;25.01.2000;NA;NA;NA;NA
25830;26.01.2000;NA;NA;NA;NA
25830;27.01.2000;NA;NA;NA;NA
25830;28.01.2000;NA;NA;NA;NA
25830;29.01.2000;NA;NA;NA;NA
25830;30.01.2000;NA;NA;NA;NA
25830;31.01.2000;NA;NA;NA;NA
25830;01.02.2000;NA;NA;NA;NA
25830;02.02.2000;NA;NA;NA;NA
25830;03.02.2000;NA;NA;NA;NA
25830;04.02.2000;NA;NA;NA;NA
25830;05.02.2000;NA;NA;NA;NA
25830;06.02.2000;NA;NA;NA;NA
25830;07.02.2000;NA;NA;NA;NA
25830;08.02.2000;NA;NA;NA;NA
25830;09.02.2000;NA;NA;NA;NA
25830;10.02.2000;NA;NA;NA;NA
25830;11.02.2000;NA;NA;NA;NA
25830;12.02.2000;NA;NA;NA;NA
25830;13.02.2000;NA;NA;NA;NA
25830;14.02.2000;NA;NA;NA;NA
25830;15.02.2000;NA;NA;NA;NA
25830;16.02.2000;NA;NA;NA;NA
25830;17.02.2000;NA;NA;NA;NA
25830;18.02.2000;NA;NA;NA;NA
25830;19.02.2000;NA;NA;NA;NA
25830;20.02.2000;NA;NA;NA;NA
25830;21.02.2000;NA;NA;NA;NA
25830;22.02.2000;NA;NA;NA;NA
25830;23.02.2000;NA;NA;NA;NA
25830;24.02.2000;NA;NA;NA;NA
25830;25.02.2000;NA;NA;NA;NA
25830;26.02.2000;NA;NA;NA;NA
25830;27.02.2000;NA;NA;NA;NA
25830;28.02.2000;NA;NA;NA;NA
25830;29.02.2000;NA;NA;NA;NA
25830;01.03.2000;NA;NA;NA;NA
25830;02.03.2000;NA;NA;NA;NA
25830;03.03.2000;NA;NA;NA;NA
25830;04.03.2000;NA;NA;NA;NA
25830;05.03.2000;NA;NA;NA;NA
25830;06.03.2000;NA;NA;NA;NA
25830;07.03.2000;NA;NA;NA;NA
25830;08.03.2000;NA;NA;NA;NA
25830;09.03.2000;NA;NA;NA;NA
25830;10.03.2000;NA;NA;NA;NA
25830;11.03.2000;NA;NA;NA;NA
25830;12.03.2000;NA;NA;NA;NA
25830;13.03.2000;NA;NA;NA;NA
25830;14.03.2000;NA;NA;NA;NA
25830;15.03.2000;NA;NA;NA;NA
25830;16.03.2000;NA;NA;NA;NA
25830;17.03.2000;NA;NA;NA;NA
25830;18.03.2000;NA;NA;NA;NA
25830;19.03.2000;NA;NA;NA;NA
25830;20.03.2000;NA;NA;NA;NA
25830;21.03.2000;NA;NA;NA;NA
25830;22.03.2000;NA;NA;NA;NA
25830;23.03.2000;NA;NA;NA;NA
25830;24.03.2000;NA;NA;NA;NA
25830;25.03.2000;NA;NA;NA;NA
25830;26.03.2000;NA;NA;NA;NA
25830;27.03.2000;NA;NA;NA;NA
25830;28.03.2000;NA;NA;NA;NA
25830;29.03.2000;NA;NA;NA;NA
25830;30.03.2000;NA;NA;NA;NA
25830;31.03.2000;NA;NA;NA;NA
25830;01.04.2000;NA;NA;NA;NA
25830;02.04.2000;NA;NA;NA;NA
25830;03.04.2000;NA;NA;NA;NA
25830;04.04.2000;NA;NA;NA;NA
25830;05.04.2000;NA;NA;NA;NA
25830;06.04.2000;NA;NA;NA;NA
25830;07.04.2000;NA;NA;NA;NA
25830;08.04.2000;NA;NA;NA;NA
25830;09.04.2000;NA;NA;NA;NA
25830;10.04.2000;NA;NA;NA;NA
25830;11.04.2000;NA;NA;NA;NA
25830;12.04.2000;NA;NA;NA;NA
25830;13.04.2000;NA;NA;NA;NA
25830;14.04.2000;NA;NA;NA;NA
25830;15.04.2000;NA;NA;NA;NA
25830;16.04.2000;NA;NA;NA;NA
25830;17.04.2000;NA;NA;NA;NA
25830;18.04.2000;NA;NA;NA;NA
25830;19.04.2000;NA;NA;NA;NA
25830;20.04.2000;NA;NA;NA;NA
25830;21.04.2000;NA;NA;NA;NA
25830;22.04.2000;NA;NA;NA;NA
25830;23.04.2000;NA;NA;NA;NA
25830;24.04.2000;NA;NA;NA;NA
25830;25.04.2000;NA;NA;NA;NA
25830;26.04.2000;NA;NA;NA;NA
25830;27.04.2000;NA;NA;NA;NA
25830;28.04.2000;NA;NA;NA;NA
25830;29.04.2000;NA;NA;NA;NA
25830;30.04.2000;NA;NA;NA;NA
25830;01.05.2000;NA;NA;NA;NA
25830;02.05.2000;NA;NA;NA;NA
25830;03.05.2000;NA;NA;NA;NA
25830;04.05.2000;NA;NA;NA;NA
25830;05.05.2000;NA;NA;NA;NA
25830;06.05.2000;NA;NA;NA;NA
25830;07.05.2000;NA;NA;NA;NA
25830;08.05.2000;NA;NA;NA;NA
25830;09.05.2000;NA;NA;NA;NA
25830;10.05.2000;NA;NA;NA;NA
25830;11.05.2000;NA;NA;NA;NA
25830;12.05.2000;NA;NA;NA;NA
25830;13.05.2000;NA;NA;NA;NA
25830;14.05.2000;NA;NA;NA;NA
25830;15.05.2000;NA;NA;NA;NA
25830;16.05.2000;NA;NA;NA;NA
25830;17.05.2000;NA;NA;NA;NA
25830;18.05.2000;NA;NA;NA;NA
25830;19.05.2000;NA;NA;NA;NA
25830;20.05.2000;NA;NA;NA;NA
25830;21.05.2000;NA;NA;NA;NA
25830;22.05.2000;NA;NA;NA;NA
25830;23.05.2000;NA;NA;NA;NA
25830;24.05.2000;NA;NA;NA;NA
25830;25.05.2000;NA;NA;NA;NA
25830;26.05.2000;NA;NA;NA;NA
25830;27.05.2000;NA;NA;NA;NA
25830;28.05.2000;NA;NA;NA;NA
25830;29.05.2000;NA;NA;NA;NA
25830;30.05.2000;NA;NA;NA;NA
25830;31.05.2000;NA;NA;NA;NA
25830;01.06.2000;NA;NA;NA;NA
25830;02.06.2000;NA;NA;NA;NA
25830;03.06.2000;NA;NA;NA;NA
25830;04.06.2000;NA;NA;NA;NA
25830;05.06.2000;NA;NA;NA;NA
25830;06.06.2000;NA;NA;NA;NA
25830;07.06.2000;NA;NA;NA;NA
25830;08.06.2000;NA;NA;NA;NA
25830;09.06.2000;NA;NA;NA;NA
25830;10.06.2000;NA;NA;NA;NA
25830;11.06.2000;NA;NA;NA;NA
25830;12.06.2000;NA;NA;NA;NA
25830;13.06.2000;NA;NA;NA;NA
25830;14.06.2000;NA;NA;NA;NA
25830;15.06.2000;NA;NA;NA;NA
25830;16.06.2000;NA;NA;NA;NA
25830;17.06.2000;NA;NA;NA;NA
25830;18.06.2000;NA;NA;NA;NA
25830;19.06.2000;NA;NA;NA;NA
25830;20.06.2000;NA;NA;NA;NA
25830;21.06.2000;NA;NA;NA;NA
25830;22.06.2000;NA;NA;NA;NA
25830;23.06.2000;NA;NA;NA;NA
25830;24.06.2000;NA;NA;NA;NA
25830;25.06.2000;NA;NA;NA;NA
25830;26.06.2000;NA;NA;NA;NA
25830;27.06.2000;NA;NA;NA;NA
25830;28.06.2000;NA;NA;NA;NA
25830;29.06.2000;NA;NA;NA;NA
25830;30.06.2000;NA;NA;NA;NA
25830;01.07.2000;NA;NA;NA;NA
25830;02.07.2000;NA;NA;NA;NA
25830;03.07.2000;NA;NA;NA;NA
25830;04.07.2000;NA;NA;NA;NA
25830;05.07.2000;NA;NA;NA;NA
25830;06.07.2000;NA;NA;NA;NA
25830;07.07.2000;NA;NA;NA;NA
25830;08.07.2000;NA;NA;NA;NA
25830;09.07.2000;NA;NA;NA;NA
25830;10.07.2000;NA;NA;NA;NA
25830;11.07.2000;NA;NA;NA;NA
25830;12.07.2000;NA;NA;NA;NA
25830;13.07.2000;NA;NA;NA;NA
25830;14.07.2000;NA;NA;NA;NA
25830;15.07.2000;NA;NA;NA;NA
25830;16.07.2000;NA;NA;NA;NA
25830;17.07.2000;NA;NA;NA;NA
25830;18.07.2000;NA;NA;NA;NA
25830;19.07.2000;NA;NA;NA;NA
25830;20.07.2000;NA;NA;NA;NA
25830;21.07.2000;NA;NA;NA;NA
25830;22.07.2000;NA;NA;NA;NA
25830;23.07.2000;NA;NA;NA;NA
25830;24.07.2000;NA;NA;NA;NA
25830;25.07.2000;NA;NA;NA;NA
25830;26.07.2000;NA;NA;NA;NA
25830;27.07.2000;NA;NA;NA;NA
25830;28.07.2000;NA;NA;NA;NA
25830;29.07.2000;NA;NA;NA;NA
25830;30.07.2000;NA;NA;NA;NA
25830;31.07.2000;NA;NA;NA;NA
25830;01.08.2000;NA;NA;NA;NA
25830;02.08.2000;NA;NA;NA;NA
25830;03.08.2000;NA;NA;NA;NA
25830;04.08.2000;NA;NA;NA;NA
25830;05.08.2000;NA;NA;NA;NA
25830;06.08.2000;NA;NA;NA;NA
25830;07.08.2000;NA;NA;NA;NA
25830;08.08.2000;NA;NA;NA;NA
25830;09.08.2000;NA;NA;NA;NA
25830;10.08.2000;NA;NA;NA;NA
25830;11.08.2000;NA;NA;NA;NA
25830;12.08.2000;NA;NA;NA;NA
25830;13.08.2000;NA;NA;NA;NA
25830;14.08.2000;NA;NA;NA;NA
25830;15.08.2000;NA;NA;NA;NA
25830;16.08.2000;NA;NA;NA;NA
25830;17.08.2000;NA;NA;NA;NA
25830;18.08.2000;NA;NA;NA;NA
25830;19.08.2000;NA;NA;NA;NA
25830;20.08.2000;NA;NA;NA;NA
25830;21.08.2000;NA;NA;NA;NA
25830;22.08.2000;NA;NA;NA;NA
25830;23.08.2000;NA;NA;NA;NA
25830;24.08.2000;NA;NA;NA;NA
25830;25.08.2000;NA;NA;NA;NA
25830;26.08.2000;NA;NA;NA;NA
25830;27.08.2000;NA;NA;NA;NA
25830;28.08.2000;NA;NA;NA;NA
25830;29.08.2000;NA;NA;NA;NA
25830;30.08.2000;NA;NA;NA;NA
25830;31.08.2000;NA;NA;NA;NA
25830;01.09.2000;NA;NA;NA;NA
25830;02.09.2000;NA;NA;NA;NA
25830;03.09.2000;NA;NA;NA;NA
25830;04.09.2000;NA;NA;NA;NA
25830;05.09.2000;NA;NA;NA;NA
25830;06.09.2000;NA;NA;NA;NA
25830;07.09.2000;NA;NA;NA;NA
25830;08.09.2000;NA;NA;NA;NA
25830;09.09.2000;NA;NA;NA;NA
25830;10.09.2000;NA;NA;NA;NA
25830;11.09.2000;NA;NA;NA;NA
25830;12.09.2000;NA;NA;NA;NA
25830;13.09.2000;NA;NA;NA;NA
25830;14.09.2000;NA;NA;NA;NA
25830;15.09.2000;NA;NA;NA;NA
25830;16.09.2000;NA;NA;NA;NA
25830;17.09.2000;NA;NA;NA;NA
25830;18.09.2000;NA;NA;NA;NA
25830;19.09.2000;NA;NA;NA;NA
25830;20.09.2000;NA;NA;NA;NA
25830;21.09.2000;NA;NA;NA;NA
25830;22.09.2000;NA;NA;NA;NA
25830;23.09.2000;NA;NA;NA;NA
25830;24.09.2000;NA;NA;NA;NA
25830;25.09.2000;NA;NA;NA;NA
25830;26.09.2000;NA;NA;NA;NA
25830;27.09.2000;NA;NA;NA;NA
25830;28.09.2000;NA;NA;NA;NA
25830;29.09.2000;NA;NA;NA;NA
25830;30.09.2000;NA;NA;NA;NA
25830;01.10.2000;NA;NA;NA;NA
25830;02.10.2000;NA;NA;NA;NA
25830;03.10.2000;NA;NA;NA;NA
25830;04.10.2000;NA;NA;NA;NA
25830;05.10.2000;NA;NA;NA;NA
25830;06.10.2000;NA;NA;NA;NA
25830;07.10.2000;NA;NA;NA;NA
25830;08.10.2000;NA;NA;NA;NA
25830;09.10.2000;NA;NA;NA;NA
25830;10.10.2000;NA;NA;NA;NA
25830;11.10.2000;NA;NA;NA;NA
25830;12.10.2000;NA;NA;NA;NA
25830;13.10.2000;NA;NA;NA;NA
25830;14.10.2000;NA;NA;NA;NA
25830;15.10.2000;NA;NA;NA;NA
25830;16.10.2000;NA;NA;NA;NA
25830;17.10.2000;NA;NA;NA;NA
25830;18.10.2000;NA;NA;NA;NA
25830;19.10.2000;NA;NA;NA;NA
25830;20.10.2000;NA;NA;NA;NA
25830;21.10.2000;NA;NA;NA;NA
25830;22.10.2000;NA;NA;NA;NA
25830;23.10.2000;NA;NA;NA;NA
25830;24.10.2000;NA;NA;NA;NA
25830;25.10.2000;NA;NA;NA;NA
25830;26.10.2000;NA;NA;NA;NA
25830;27.10.2000;NA;NA;NA;NA
25830;28.10.2000;NA;NA;NA;NA
25830;29.10.2000;NA;NA;NA;NA
25830;30.10.2000;NA;NA;NA;NA
25830;31.10.2000;NA;NA;NA;NA
25830;01.11.2000;NA;NA;NA;NA
25830;02.11.2000;NA;NA;NA;NA
25830;03.11.2000;NA;NA;NA;NA
25830;04.11.2000;NA;NA;NA;NA
25830;05.11.2000;NA;NA;NA;NA
25830;06.11.2000;NA;NA;NA;NA
25830;07.11.2000;NA;NA;NA;NA
25830;08.11.2000;NA;NA;NA;NA
25830;09.11.2000;NA;NA;NA;NA
25830;10.11.2000;NA;NA;NA;NA
25830;11.11.2000;NA;NA;NA;NA
25830;12.11.2000;NA;NA;NA;NA
25830;13.11.2000;NA;NA;NA;NA
25830;14.11.2000;NA;NA;NA;NA
25830;15.11.2000;NA;NA;NA;NA
25830;16.11.2000;NA;NA;NA;NA
25830;17.11.2000;NA;NA;NA;NA
25830;18.11.2000;NA;NA;NA;NA
25830;19.11.2000;NA;NA;NA;NA
25830;20.11.2000;NA;NA;NA;NA
25830;21.11.2000;NA;NA;NA;NA
25830;22.11.2000;NA;NA;NA;NA
25830;23.11.2000;NA;NA;NA;NA
25830;24.11.2000;NA;NA;NA;NA
25830;25.11.2000;NA;NA;NA;NA
25830;26.11.2000;NA;NA;NA;NA
25830;27.11.2000;NA;NA;NA;NA
25830;28.11.2000;NA;NA;NA;NA
25830;29.11.2000;NA;NA;NA;NA
25830;30.11.2000;NA;NA;NA;NA
25830;01.12.2000;NA;NA;NA;NA
25830;02.12.2000;NA;NA;NA;NA
25830;03.12.2000;NA;NA;NA;NA
25830;04.12.2000;NA;NA;NA;NA
25830;05.12.2000;NA;NA;NA;NA
25830;06.12.2000;NA;NA;NA;NA
25830;07.12.2000;NA;NA;NA;NA
25830;08.12.2000;NA;NA;NA;NA
25830;09.12.2000;NA;NA;NA;NA
25830;10.12.2000;NA;NA;NA;NA
25830;11.12.2000;NA;NA;NA;NA
25830;12.12.2000;NA;NA;NA;NA
25830;13.12.2000;NA;NA;NA;NA
25830;14.12.2000;NA;NA;NA;NA
25830;15.12.2000;NA;NA;NA;NA
25830;16.12.2000;NA;NA;NA;NA
25830;17.12.2000;NA;NA;NA;NA
25830;18.12.2000;NA;NA;NA;NA
25830;19.12.2000;NA;NA;NA;NA
25830;20.12.2000;NA;NA;NA;NA
25830;21.12.2000;NA;NA;NA;NA
25830;22.12.2000;NA;NA;NA;NA
25830;23.12.2000;NA;NA;NA;NA
25830;24.12.2000;NA;NA;NA;NA
25830;25.12.2000;NA;NA;NA;NA
25830;26.12.2000;NA;NA;NA;NA
25830;27.12.2000;NA;NA;NA;NA
25830;28.12.2000;NA;NA;NA;NA
25830;29.12.2000;NA;NA;NA;NA
25830;30.12.2000;NA;NA;NA;NA
25830;31.12.2000;NA;NA;NA;NA
25830;01.01.2001;NA;NA;NA;NA
25830;02.01.2001;NA;NA;NA;NA
25830;03.01.2001;NA;NA;NA;NA
25830;04.01.2001;NA;NA;NA;NA
25830;05.01.2001;NA;NA;NA;NA
25830;06.01.2001;NA;NA;NA;NA
25830;07.01.2001;NA;NA;NA;NA
25830;08.01.2001;NA;NA;NA;NA
25830;09.01.2001;NA;NA;NA;NA
25830;10.01.2001;NA;NA;NA;NA
25830;11.01.2001;NA;NA;NA;NA
25830;12.01.2001;NA;NA;NA;NA
25830;13.01.2001;NA;NA;NA;NA
25830;14.01.2001;NA;NA;NA;NA
25830;15.01.2001;NA;NA;NA;NA
25830;16.01.2001;NA;NA;NA;NA
25830;17.01.2001;NA;NA;NA;NA
25830;18.01.2001;NA;NA;NA;NA
25830;19.01.2001;NA;NA;NA;NA
25830;20.01.2001;NA;NA;NA;NA
25830;21.01.2001;NA;NA;NA;NA
25830;22.01.2001;NA;NA;NA;NA
25830;23.01.2001;NA;NA;NA;NA
25830;24.01.2001;NA;NA;NA;NA
25830;25.01.2001;NA;NA;NA;NA
25830;26.01.2001;NA;NA;NA;NA
25830;27.01.2001;NA;NA;NA;NA
25830;28.01.2001;NA;NA;NA;NA
25830;29.01.2001;NA;NA;NA;NA
25830;30.01.2001;NA;NA;NA;NA
25830;31.01.2001;NA;NA;NA;NA
25830;01.02.2001;NA;NA;NA;NA
25830;02.02.2001;NA;NA;NA;NA
25830;03.02.2001;NA;NA;NA;NA
25830;04.02.2001;NA;NA;NA;NA
25830;05.02.2001;NA;NA;NA;NA
25830;06.02.2001;NA;NA;NA;NA
25830;07.02.2001;NA;NA;NA;NA
25830;08.02.2001;NA;NA;NA;NA
25830;09.02.2001;NA;NA;NA;NA
25830;10.02.2001;NA;NA;NA;NA
25830;11.02.2001;NA;NA;NA;NA
25830;12.02.2001;NA;NA;NA;NA
25830;13.02.2001;NA;NA;NA;NA
25830;14.02.2001;NA;NA;NA;NA
25830;15.02.2001;NA;NA;NA;NA
25830;16.02.2001;NA;NA;NA;NA
25830;17.02.2001;NA;NA;NA;NA
25830;18.02.2001;NA;NA;NA;NA
25830;19.02.2001;NA;NA;NA;NA
25830;20.02.2001;NA;NA;NA;NA
25830;21.02.2001;NA;NA;NA;NA
25830;22.02.2001;NA;NA;NA;NA
25830;23.02.2001;NA;NA;NA;NA
25830;24.02.2001;NA;NA;NA;NA
25830;25.02.2001;NA;NA;NA;NA
25830;26.02.2001;NA;NA;NA;NA
25830;27.02.2001;NA;NA;NA;NA
25830;28.02.2001;NA;NA;NA;NA
25830;01.03.2001;NA;NA;NA;NA
25830;02.03.2001;NA;NA;NA;NA
25830;03.03.2001;NA;NA;NA;NA
25830;04.03.2001;NA;NA;NA;NA
25830;05.03.2001;NA;NA;NA;NA
25830;06.03.2001;NA;NA;NA;NA
25830;07.03.2001;NA;NA;NA;NA
25830;08.03.2001;NA;NA;NA;NA
25830;09.03.2001;NA;NA;NA;NA
25830;10.03.2001;NA;NA;NA;NA
25830;11.03.2001;NA;NA;NA;NA
25830;12.03.2001;NA;NA;NA;NA
25830;13.03.2001;NA;NA;NA;NA
25830;14.03.2001;NA;NA;NA;NA
25830;15.03.2001;NA;NA;NA;NA
25830;16.03.2001;NA;NA;NA;NA
25830;17.03.2001;NA;NA;NA;NA
25830;18.03.2001;NA;NA;NA;NA
25830;19.03.2001;NA;NA;NA;NA
25830;20.03.2001;NA;NA;NA;NA
25830;21.03.2001;NA;NA;NA;NA
25830;22.03.2001;NA;NA;NA;NA
25830;23.03.2001;NA;NA;NA;NA
25830;24.03.2001;NA;NA;NA;NA
25830;25.03.2001;NA;NA;NA;NA
25830;26.03.2001;NA;NA;NA;NA
25830;27.03.2001;NA;NA;NA;NA
25830;28.03.2001;NA;NA;NA;NA
25830;29.03.2001;NA;NA;NA;NA
25830;30.03.2001;NA;NA;NA;NA
25830;31.03.2001;NA;NA;NA;NA
25830;01.04.2001;NA;NA;NA;NA
25830;02.04.2001;NA;NA;NA;NA
25830;03.04.2001;NA;NA;NA;NA
25830;04.04.2001;NA;NA;NA;NA
25830;05.04.2001;NA;NA;NA;NA
25830;06.04.2001;NA;NA;NA;NA
25830;07.04.2001;NA;NA;NA;NA
25830;08.04.2001;NA;NA;NA;NA
25830;09.04.2001;NA;NA;NA;NA
25830;10.04.2001;NA;NA;NA;NA
25830;11.04.2001;NA;NA;NA;NA
25830;12.04.2001;NA;NA;NA;NA
25830;13.04.2001;NA;NA;NA;NA
25830;14.04.2001;NA;NA;NA;NA
25830;15.04.2001;NA;NA;NA;NA
25830;16.04.2001;NA;NA;NA;NA
25830;17.04.2001;NA;NA;NA;NA
25830;18.04.2001;NA;NA;NA;NA
25830;19.04.2001;NA;NA;NA;NA
25830;20.04.2001;NA;NA;NA;NA
25830;21.04.2001;NA;NA;NA;NA
25830;22.04.2001;NA;NA;NA;NA
25830;23.04.2001;NA;NA;NA;NA
25830;24.04.2001;NA;NA;NA;NA
25830;25.04.2001;NA;NA;NA;NA
25830;26.04.2001;NA;NA;NA;NA
25830;27.04.2001;NA;NA;NA;NA
25830;28.04.2001;NA;NA;NA;NA
25830;29.04.2001;NA;NA;NA;NA
25830;30.04.2001;NA;NA;NA;NA
25830;01.05.2001;NA;NA;NA;NA
25830;02.05.2001;NA;NA;NA;NA
25830;03.05.2001;NA;NA;NA;NA
25830;04.05.2001;NA;NA;NA;NA
25830;05.05.2001;NA;NA;NA;NA
25830;06.05.2001;NA;NA;NA;NA
25830;07.05.2001;NA;NA;NA;NA
25830;08.05.2001;NA;NA;NA;NA
25830;09.05.2001;NA;NA;NA;NA
25830;10.05.2001;NA;NA;NA;NA
25830;11.05.2001;NA;NA;NA;NA
25830;12.05.2001;NA;NA;NA;NA
25830;13.05.2001;NA;NA;NA;NA
25830;14.05.2001;NA;NA;NA;NA
25830;15.05.2001;NA;NA;NA;NA
25830;16.05.2001;NA;NA;NA;NA
25830;17.05.2001;NA;NA;NA;NA
25830;18.05.2001;NA;NA;NA;NA
25830;19.05.2001;NA;NA;NA;NA
25830;20.05.2001;NA;NA;NA;NA
25830;21.05.2001;NA;NA;NA;NA
25830;22.05.2001;NA;NA;NA;NA
25830;23.05.2001;NA;NA;NA;NA
25830;24.05.2001;NA;NA;NA;NA
25830;25.05.2001;NA;NA;NA;NA
25830;26.05.2001;NA;NA;NA;NA
25830;27.05.2001;NA;NA;NA;NA
25830;28.05.2001;NA;NA;NA;NA
25830;29.05.2001;NA;NA;NA;NA
25830;30.05.2001;NA;NA;NA;NA
25830;31.05.2001;NA;NA;NA;NA
25830;01.06.2001;NA;NA;NA;NA
25830;02.06.2001;NA;NA;NA;NA
25830;03.06.2001;NA;NA;NA;NA
25830;04.06.2001;NA;NA;NA;NA
25830;05.06.2001;NA;NA;NA;NA
